,suburb,rented_price_2017,rented_price,rented_price_2019,rented_price_2020,rented_price_2021,rented_price_2022,rented_price_2023,rented_price_2024,pred_2025,pred_2026,pred_2027,model,confidence
548,Newtown (Greater Geelong - Vic.),395.0,,480.0,540.0,532.0,475.0,,545.0,492.1428571428572,492.1428571428572,492.1428571428572,0r,low
549,Nhill,197.5,203.0,235.0,228.5,376.3421052631579,335.35714285714283,335.0,350.0,344.3818181818182,344.3818181818182,344.3818181818182,0r,low
550,Nichols Point,216.66666666666666,203.125,223.75,308.3333333333333,201.42857142857142,198.33333333333334,358.125,325.0,277.05882352941177,277.05882352941177,277.05882352941177,0r,low
551,Nicholson (Vic.),267.5,370.0,370.0,252.5,450.0,,574.375,500.0,525.0,525.0,525.0,0r,low
552,Niddrie,411.57142857142856,439.6808510638298,454.86238532110093,477.17857142857144,476.3492063492063,472.14503816793894,547.0967741935484,618.5393258426966,497.5533333333333,497.5533333333333,497.5533333333333,0r,high
553,Nilma,260.0,,,340.0,,,375.0,400.0,375.0,375.0,375.0,0r,low
554,Noble Park,318.3922155688623,324.92723004694835,332.1830357142857,332.8632958801498,343.2771168649405,361.60071684587814,405.32825322391557,442.4486956521739,368.8292588280947,368.8292588280947,368.8292588280947,0r,high
555,Noble Park North,343.16190476190474,361.64102564102564,354.41964285714283,371.3888888888889,371.6666666666667,387.63440860215053,463.27868852459017,524.953488372093,400.48192771084337,400.48192771084337,400.48192771084337,0r,high
556,Noojee,240.0,,,,,,,750.0,,,,0r,
557,Norlane,257.73224043715845,272.3622047244094,290.87719298245617,300.609756097561,323.56302521008405,363.9840425531915,374.9771863117871,389.36538461538464,360.528384279476,360.528384279476,360.528384279476,0r,high
558,North Bendigo,280.80898876404495,298.92929292929296,317.2328767123288,343.4019607843137,358.7011494252874,393.456,437.4175824175824,440.0,391.6276150627615,391.6276150627615,391.6276150627615,0r,high
559,North Melbourne,460.0,608.0666666666667,601.4285714285714,393.5,570.7142857142857,509.6666666666667,663.8461538461538,666.6666666666666,595.0,595.0,595.0,0r,low
560,North Wangaratta,315.0,,325.0,,,347.5,,495.0,347.5,347.5,347.5,0r,low
561,North Warrandyte,562.5,398.3333333333333,465.8333333333333,538.5714285714286,398.3333333333333,550.0,610.0,660.0,502.5,502.5,502.5,0r,low
562,North Wonthaggi,248.86363636363637,325.55555555555554,324.09090909090907,413.0769230769231,548.2608695652174,514.7555555555556,476.82142857142856,485.4166666666667,519.6111111111111,519.6111111111111,519.6111111111111,0r,low
563,Northcote,447.6420704845815,471.61849096705635,465.15375153751535,468.07847533632287,427.962962962963,474.22793404461686,549.2380952380952,581.1449275362319,484.39480408858606,484.39480408858606,484.39480408858606,0r,high
564,Notting Hill,351.021897810219,368.512,384.4950495049505,372.5892857142857,363.4357798165138,385.47849462365593,449.42477876106193,506.4769230769231,392.38560411311056,392.38560411311056,392.38560411311056,0r,high
565,Numurkah,225.88059701492537,219.0,216.044776119403,217.42857142857142,223.125,246.57142857142858,270.45454545454544,331.59090909090907,257.84090909090907,257.84090909090907,257.84090909090907,0r,low
566,Nunawading,440.0,,,,395.0,400.0,,,397.5,397.5,397.5,0r,low
567,Nungurner,250.0,316.6666666666667,280.0,,325.0,300.0,,410.0,316.6666666666667,316.6666666666667,316.6666666666667,0r,low
568,Nyah West,221.66666666666666,200.0,,233.33333333333334,,188.33333333333334,,312.5,188.33333333333331,188.33333333333331,188.33333333333331,0r,low
569,Oak Park,386.20512820512823,408.94039735099335,417.32530120481925,422.4,410.1991341991342,436.1089108910891,496.53691275167785,539.8684210526316,440.2978723404256,440.2978723404256,440.2978723404256,0r,high
570,Oakleigh,479.0,488.75,480.0,450.0,386.875,510.0,293.3333333333333,673.3333333333334,440.75,440.75,440.75,0r,low
571,Oakleigh East,422.8066037735849,435.25396825396825,461.7201834862385,452.0549019607843,425.5043227665706,465.6884615384615,521.0335195530727,582.1354166666666,454.515306122449,454.515306122449,454.515306122449,0r,high
572,Oakleigh South,322.5,370.0,360.0,445.7142857142857,398.57142857142856,449.1666666666667,473.3333333333333,450.0,434.2857142857143,434.2857142857143,434.2857142857143,0r,low
573,Ocean Grove,285.0,,,,,645.0,,587.5,645.0,645.0,645.0,0r,low
574,Officer,395.0,475.0,,416.6666666666667,350.0,,,490.0,350.0,350.0,350.0,0r,low
575,Omeo,284.0,550.0,256.6666666666667,220.0,,,490.0,500.0,490.0,490.0,490.0,0r,low
576,Ondit,195.0,,230.0,,,,,,,,,0r,
577,Orbost,227.0,258.2142857142857,233.33333333333334,262.5,243.33333333333334,326.6666666666667,367.14285714285717,363.3333333333333,312.7083333333333,312.7083333333333,312.7083333333333,0r,low
578,Ormond,398.8358585858586,412.81206496519724,425.65,417.78439425051334,383.8677685950413,421.6680080482897,490.1646706586826,513.345,424.8916349809886,424.8916349809886,424.8916349809886,0r,high
579,Orrvale,290.0,,,,,,,,,,,0r,
580,Ouyen,170.0,,,176.0,326.0,316.6666666666667,,,324.0,324.0,324.0,0r,low
581,Pakenham,334.42763873775846,339.39257294429706,344.390350877193,347.4608208955224,371.2401746724891,415.5027700831025,448.8672316384181,509.89352818371606,416.46768820786144,416.46768820786144,416.46768820786144,0r,high
582,Parkdale,367.7083333333333,410.0,390.0,458.3333333333333,400.0,447.9166666666667,450.90909090909093,,430.2941176470589,430.2941176470589,430.2941176470589,0r,low
583,Parkville (Vic.),444.61035422343326,447.65066666666667,437.7521613832853,442.55,409.4306306306306,429.872380952381,508.1896551724138,510.90909090909093,442.3057384760113,442.3057384760113,442.3057384760113,0r,high
584,Parwan,650.0,600.0,,,,,,,,,,0r,
585,Pascoe Vale,373.75,415.625,447.22222222222223,414.0,419.72222222222223,389.44444444444446,488.8888888888889,500.0,419.05405405405406,419.05405405405406,419.05405405405406,0r,low
586,Pascoe Vale South,413.5609756097561,433.1958041958042,433.8157894736842,465.9352517985611,436.43373493975906,472.1045454545455,556.3636363636364,547.9439252336449,484.5665137614679,484.5665137614679,484.5665137614679,0r,high
587,Patterson Lakes,431.8817204301075,452.68131868131866,461.7741935483871,482.1554054054054,485.94827586206895,539.6153846153846,604.4736842105264,627.0731707317074,530.4430379746835,530.4430379746835,530.4430379746835,0r,high
588,Paynesville (Vic.),282.2142857142857,271.6666666666667,274.06779661016947,293.44262295081967,343.59375,410.46153846153845,401.219512195122,395.8333333333333,382.73026315789474,382.73026315789474,382.73026315789474,0r,high
589,Pearcedale,496.0,,493.3333333333333,500.0,375.0,630.0,666.6666666666666,650.0,611.875,611.875,611.875,0r,low
590,Pearsondale,280.0,362.5,390.0,435.0,435.0,457.5,475.0,430.0,456.25,456.25,456.25,0r,low
591,Peechelba,260.0,,,,,,,,,,,0r,
592,Penshurst (Vic.),175.0,160.0,165.0,165.0,,,,,,,,0r,
593,Peterborough (Vic.),210.0,210.0,210.0,225.0,600.0,,,400.0,600.0,600.0,600.0,0r,low
594,Piggoreet,220.0,,,,,,,,,,,0r,
595,Pioneer Bay,269.0,277.0,275.0,195.0,335.0,357.5,445.0,350.0,372.22222222222223,372.22222222222223,372.22222222222223,0r,low
596,Pirron Yallock,290.0,300.0,250.0,,,,,350.0,,,,0r,
597,Point Cook,411.0310218978102,412.2330275229358,411.43074003795067,408.9159049360146,412.892455858748,437.0093833780161,482.21256931608133,557.8571428571429,440.5169147496617,440.5169147496617,440.5169147496617,0r,high
598,Point Lonsdale,371.9230769230769,418.57142857142856,426.5,431.05263157894734,512.8571428571429,536.5714285714286,528.0357142857143,573.0555555555555,529.7938144329897,529.7938144329897,529.7938144329897,0r,high
599,Poowong,220.0,220.0,280.0,,415.0,270.0,,,342.5,342.5,342.5,0r,low
600,Poowong North,750.0,385.0,,,,,,,,,,0r,
601,Porepunkah,244.28571428571428,245.0,339.2857142857143,290.0,350.0,340.0,362.14285714285717,,363.1818181818182,363.1818181818182,363.1818181818182,0r,low
602,Port Albert,218.07692307692307,222.22222222222223,215.0,272.5,290.0,305.0,372.0,325.0,334.5833333333333,334.5833333333333,334.5833333333333,0r,low
603,Port Campbell,240.0,240.0,,,,,,,,,,0r,
604,Port Fairy,320.6896551724138,337.9166666666667,334.8,324.11764705882354,442.0,449.25925925925924,501.85185185185185,500.96774193548384,463.5185185185185,463.5185185185185,463.5185185185185,0r,low
605,Port Melbourne,413.125,579.0,452.5,556.6666666666666,465.8333333333333,445.0,497.27272727272725,605.0,447.1428571428572,447.1428571428572,447.1428571428572,0r,low
606,Port Welshpool,271.25,208.33333333333334,182.5,,650.0,540.0,356.6666666666667,347.0,478.75,478.75,478.75,0r,low
607,Portarlington,300.29411764705884,436.3157894736842,312.4468085106383,316.54545454545456,361.4864864864865,435.4166666666667,470.50632911392404,479.6,420.9693877551021,420.9693877551021,420.9693877551021,0r,high
608,Portland (Vic.),256.72477064220186,251.5909090909091,264.0632911392405,300.4468085106383,334.3900709219858,355.77639751552795,391.36138613861385,402.96794871794873,359.1082474226804,359.1082474226804,359.1082474226804,0r,high
609,Portland North,240.0,,,,388.75,533.3333333333334,600.0,,473.3333333333333,473.3333333333333,473.3333333333333,0r,low
610,Portsea,377.5,556.0,405.0,460.0,600.0,,750.0,720.0,735.7142857142857,735.7142857142857,735.7142857142857,0r,low
611,Prahran,439.2651576394503,438.93164730006833,442.9102861562258,432.8999341672153,419.39896373056996,436.5488239486814,484.0533446232007,539.5977917981072,460.3716956802063,460.3716956802063,460.3716956802063,0r,high
612,Preston (Vic.),399.4684528954192,415.41990950226244,410.52463503649636,412.5552434456929,396.06259426847663,423.29232895646163,497.38803088803087,524.2111692844677,433.59169785641376,433.59169785641376,433.59169785641376,0r,high
613,Princes Hill,517.3728813559322,518.8461538461538,493.7837837837838,510.16326530612247,443.84615384615387,531.3636363636364,580.875,639.3478260869565,510.3448275862069,510.3448275862069,510.3448275862069,0r,high
614,Quarry Hill,281.0,271.7857142857143,265.38461538461536,262.14285714285717,292.0,287.5,350.0,386.6666666666667,302.77777777777777,302.77777777777777,302.77777777777777,0r,low
615,Queenscliff (Vic.),416.6666666666667,460.0,,,,,,480.0,,,,0r,
616,Rainbow,180.0,,,,,,155.0,250.0,155.0,155.0,155.0,0r,low
617,Red Hill (Vic.),400.0,,590.0,560.0,,,,,,,,0r,
618,Red Hill South,235.0,,695.0,325.0,,,,,,,,0r,
619,Redan,250.85470085470087,249.08602150537635,268.7903225806452,284.69135802469134,319.26666666666665,322.3958333333333,353.1640625,363.265306122449,330.88235294117646,330.88235294117646,330.88235294117646,0r,high
620,Research,425.0,396.0,460.0,443.125,421.0,362.0,450.8333333333333,,415.3333333333333,415.3333333333333,415.3333333333333,0r,low
621,Reservoir (Vic.),350.4499078057775,360.21039603960395,370.3568652849741,373.69180565627266,366.666063893912,388.4608843537415,445.1489028213166,492.99264705882354,397.6589168490153,397.6589168490153,397.6589168490153,0r,high
622,Rhyll,405.0,415.0,325.0,280.0,688.3333333333334,497.4,470.0,359.6666666666667,558.0,558.0,558.0,0r,low
623,Richmond (Vic.),428.875,459.6666666666667,374.0,471.6666666666667,516.5,463.27272727272725,612.1428571428571,500.5,513.6296296296297,513.6296296296297,513.6296296296297,0r,low
624,Riddells Creek,370.7142857142857,432.4074074074074,368.75,378.85714285714283,430.1388888888889,496.0975609756098,481.0416666666667,532.2727272727273,477.89473684210526,477.89473684210526,477.89473684210526,0r,low
625,Ringwood (Vic.),374.6796992481203,384.83870967741933,400.49457994579944,401.3897435897436,405.422322775264,425.95545977011494,487.31588132635255,526.4963768115942,433.013037809648,433.013037809648,433.013037809648,0r,high
626,Ringwood East,368.35526315789474,373.9655172413793,380.1382113821138,397.2888888888889,404.58447488584477,430.31954887218046,487.95871559633025,539.2056074766355,433.8890784982936,433.8890784982936,433.8890784982936,0r,high
627,Ringwood North,422.05882352941177,431.4583333333333,428.9193548387097,432.63157894736844,464.77142857142854,478.5483870967742,559.795918367347,559.8275862068965,494.69827586206895,494.69827586206895,494.69827586206895,0r,high
628,Rippleside,407.6,488.2142857142857,403.4375,485.45454545454544,433.75,513.75,554.875,541.3333333333334,507.7741935483871,507.7741935483871,507.7741935483871,0r,low
629,Ripponlea,426.61538461538464,400.81632653061223,452.3243243243243,395.94117647058823,368.83720930232556,416.7741935483871,434.5833333333333,444.2857142857143,405.0675675675676,405.0675675675676,405.0675675675676,0r,low
630,Riverslea,485.0,,,,,,,,,,,0r,
631,Romsey,342.5,352.85714285714283,380.0,415.0,421.0,421.25,477.6190476190476,466.0,443.8679245283019,443.8679245283019,443.8679245283019,0r,low
632,Rosanna,421.97740112994353,425.1138211382114,431.268115942029,448.61344537815125,458.17164179104475,481.89240506329116,555.0625,572.05,495.4601542416452,495.4601542416452,495.4601542416452,0r,high
633,Rosedale (Vic.),236.0,270.6,345.0,248.4375,348.75,381.2,351.4583333333333,390.55555555555554,363.59090909090907,363.59090909090907,363.59090909090907,0r,low
634,Ross Creek (Vic.),310.0,,,395.0,395.0,,,575.0,395.0,395.0,395.0,0r,low
635,Rowville,416.0103448275862,430.5416666666667,435.9239543726236,434.7810650887574,452.36138613861385,481.2682926829268,549.6408839779006,611.8796992481203,493.8876404494382,493.8876404494382,493.8876404494382,0r,high
636,Roxburgh Park,370.6363636363636,388.6936936936937,383.3495145631068,368.64130434782606,386.6019417475728,399.95726495726495,448.7844827586207,509.4230769230769,412.7014925373134,412.7014925373134,412.7014925373134,0r,high
637,Rye,359.1678832116788,370.3565217391304,379.010989010989,395.16037735849056,448.0508474576271,545.2527472527472,547.3356643356643,564.3835616438356,521.828947368421,521.828947368421,521.828947368421,0r,high
638,Sailors Gully,310.7142857142857,,325.0,372.0,396.25,310.0,393.3333333333333,470.0,380.8333333333333,380.8333333333333,380.8333333333333,0r,low
639,Sale,267.4092526690391,271.36603773584903,290.6209302325581,311.3743016759777,355.5783783783784,384.4312169312169,407.4466501240695,397.4373259052925,383.6566390041494,383.6566390041494,383.6566390041494,0r,high
640,San Remo (Vic.),310.4166666666667,311.6666666666667,327.0,346.3611111111111,447.5,422.0,471.0,503.8636363636364,445.06451612903226,445.06451612903226,445.06451612903226,0r,low
641,Sandringham (Vic.),460.2409240924092,458.97543859649124,517.5619047619048,517.5766016713092,506.41329479768785,526.6833333333333,565.5267857142857,590.9850746268656,534.3837209302326,534.3837209302326,534.3837209302326,0r,high
642,Sarsfield,316.6666666666667,260.0,270.0,,400.0,,,200.0,400.0,400.0,400.0,0r,low
643,Sassafras (Vic.),353.3333333333333,327.5,375.0,355.0,465.0,460.0,542.0,573.3333333333334,511.0,511.0,511.0,0r,low
644,Sawmill Settlement,350.0,347.5,,380.0,395.0,427.0,735.0,440.0,439.8888888888889,439.8888888888889,439.8888888888889,0r,low
645,Scarsdale,286.6666666666667,310.0,280.0,310.0,290.0,353.3333333333333,290.0,,328.0,328.0,328.0,0r,low
646,Scoresby,480.0,,,390.0,390.0,,,,390.0,390.0,390.0,0r,low
647,Seabrook,437.5,380.0,441.0,370.0,420.0,476.25,486.6666666666667,530.0,473.125,473.125,473.125,0r,low
648,Seaford (Vic.),368.0,355.0,285.0,275.0,361.25,445.0,518.75,628.5714285714286,458.0,458.0,458.0,0r,low
649,Seaholme,400.4166666666667,406.85185185185185,457.3333333333333,399.8076923076923,395.625,427.09302325581393,547.8,585.3846153846154,454.4078947368421,454.4078947368421,454.4078947368421,0r,low
650,Seaspray,234.0,220.0,233.33333333333334,,285.0,366.6666666666667,350.0,400.0,334.0,334.0,334.0,0r,low
651,Sebastopol (Vic.),255.18867924528303,257.4678899082569,276.71276595744683,271.44607843137254,297.5460122699387,321.8695652173913,341.83482142857144,375.15748031496065,321.89322381930185,321.89322381930185,321.89322381930185,0r,high
652,Seddon (Vic.),301.6666666666667,426.6666666666667,425.0,580.0,432.5,540.0,980.0,500.0,585.0,585.0,585.0,0r,low
653,Seville,290.0,407.5,458.3333333333333,460.0,475.0,499.1666666666667,583.3333333333334,625.0,522.9166666666666,522.9166666666666,522.9166666666666,0r,low
654,Seville East,345.0,390.0,365.0,,,470.0,565.0,,517.5,517.5,517.5,0r,low
655,Seymour (Vic.),242.30769230769232,253.33333333333334,252.27272727272728,280.35714285714283,291.61764705882354,327.72727272727275,319.8076923076923,392.0289855072464,315.3968253968254,315.3968253968254,315.3968253968254,0r,low
656,Shepparton,252.719614921781,261.77691107644307,270.90750436300175,285.58895705521473,300.65686274509807,330.2818671454219,368.62370062370064,404.3023872679045,333.8709677419355,333.8709677419355,333.8709677419355,0r,high
657,Shepparton North,422.9,395.0,390.0,381.6666666666667,441.6666666666667,483.3333333333333,530.0,536.25,497.8571428571428,497.8571428571428,497.8571428571428,0r,low
658,Sherbrooke,375.0,,,400.0,,411.6666666666667,,,411.6666666666667,411.6666666666667,411.6666666666667,0r,low
659,Shoreham,417.8125,,,387.5,,754.0,,,717.5,717.5,717.5,0r,low
660,Silverleaves,451.25,,565.0,571.8,,,,,,,,0r,
661,Simpson (Vic.),240.0,,260.0,,,,,,,,,0r,
662,Skibo,350.0,,,,,,,,,,,0r,
663,Skipton,225.0,330.0,330.0,540.0,,343.3333333333333,450.0,,370.0,370.0,370.0,0r,low
664,Skye (Vic.),386.8392857142857,396.2962962962963,398.0,416.25,417.7586206896552,483.25,505.8139534883721,609.0909090909091,477.6262626262626,477.6262626262626,477.6262626262626,0r,low
665,Smiths Beach,303.57142857142856,322.5,401.6666666666667,800.0,,475.0,425.0,420.0,450.0,450.0,450.0,0r,low
666,Soldiers Hill (Vic.),266.75925925925924,257.5,220.0,272.5,320.0,300.0,330.0,360.0,321.1111111111111,321.1111111111111,321.1111111111111,0r,low
667,Somers,383.8888888888889,495.0,397.0,560.0,605.0,473.75,717.2727272727273,739.4444444444445,612.4,612.4,612.4,0r,low
668,Somerville (Vic.),357.76666666666665,369.5753424657534,394.46067415730334,427.2258064516129,433.0952380952381,473.83168316831683,506.8181818181818,531.063829787234,469.3825136612022,469.3825136612022,469.3825136612022,0r,high
669,Sorrento (Vic.),492.1578947368421,474.8421052631579,466.1764705882353,529.5,658.0,557.25,688.7894736842105,715.8,630.5538461538462,630.5538461538462,630.5538461538462,0r,low
670,South Dudley,247.5,275.0,280.0,,393.3333333333333,444.8,382.5,421.6666666666667,418.77777777777777,418.77777777777777,418.77777777777777,0r,low
671,South Geelong,310.5357142857143,345.6666666666667,343.4,410.6896551724138,404.53125,462.7659574468085,471.85714285714283,495.6521739130435,442.6237623762376,442.6237623762376,442.6237623762376,0r,high
672,South Kingsville,370.57142857142856,372.5238095238095,354.9207920792079,419.9166666666667,373.87640449438203,402.7319587628866,496.42857142857144,511.3157894736842,416.027397260274,416.027397260274,416.027397260274,0r,high
673,South Melbourne,527.056466302368,535.5022222222223,549.2068965517242,504.7630901287554,462.8560115190785,503.6122754491018,587.9171842650104,612.6547169811321,515.86705839148,515.86705839148,515.86705839148,0r,high
674,South Morang,361.3205741626794,363.41847826086956,375.46285714285716,382.40458015267177,387.4074074074074,409.30044843049325,469.2258064516129,533.3687943262412,419.3755458515284,419.3755458515284,419.3755458515284,0r,high
675,South Yarra,482.6783792339348,490.80219050779954,492.2618967262909,474.81204538842013,433.3660826032541,458.92727272727274,535.2153110047847,570.2769342010123,474.05732122587966,474.05732122587966,474.05732122587966,0r,high
676,Southbank,562.1533415334153,565.1159712875728,579.517028772754,514.5506919858384,446.3642711171662,515.4601659751037,608.7066228790367,647.6612903225806,518.1523689052437,518.1523689052437,518.1523689052437,0r,high
677,Spotswood,466.24242424242425,446.27777777777777,486.81481481481484,470.4415584415584,476.4864864864865,468.0851063829787,539.0,606.9811320754717,479.492385786802,479.492385786802,479.492385786802,0r,high
678,Spring Gully (Vic.),278.5357142857143,285.96666666666664,266.3030303030303,294.42105263157896,348.57142857142856,349.89473684210526,400.8333333333333,451.30434782608694,370.8421052631579,370.8421052631579,370.8421052631579,0r,low
679,Springmount,330.0,,,,,,,,,,,0r,
680,Springvale (Vic.),340.02910958904107,359.817843866171,346.90415913200724,362.15384615384613,366.31114327062227,372.7507462686567,419.3023872679045,479.5,377.9274131274131,377.9274131274131,377.9274131274131,0r,high
681,Springvale South,437.72727272727275,340.0,350.0,356.3333333333333,385.0,415.0,468.3333333333333,473.75,419.0,419.0,419.0,0r,low
682,St Albans (Vic.),321.551775147929,328.694,339.79828326180257,339.6704805491991,340.4403669724771,340.50967007963595,391.7310344827586,418.3382789317507,354.5126201923077,354.5126201923077,354.5126201923077,0r,high
683,St Albans Park,288.3333333333333,312.65625,336.2121212121212,326.9512195121951,376.15384615384613,397.6470588235294,421.15384615384613,455.17241379310343,399.9431818181818,399.9431818181818,399.9431818181818,0r,low
684,St Andrews (Vic.),430.0,400.0,,400.0,396.6666666666667,,420.0,,402.5,402.5,402.5,0r,low
685,St Andrews Beach,368.0,512.5,335.0,345.0,450.0,735.0,436.6666666666667,615.0,571.0,571.0,571.0,0r,low
686,St Arnaud,195.83333333333334,186.66666666666666,181.0,195.0,226.66666666666666,229.375,397.5,225.0,279.0,279.0,279.0,0r,low
687,St Kilda (Vic.),433.9631404349429,441.8813359528487,447.6614583333333,433.1596548004315,402.89406043765194,424.2063492063492,477.91179839633446,528.4652278177458,431.4072138884207,431.4072138884207,431.4072138884207,0r,high
688,St Kilda East,418.5249537892791,434.355901189387,434.68769389865565,431.45284697508896,400.8014638609332,437.8656056587091,508.36729559748426,537.8439716312057,442.9204501358169,442.9204501358169,442.9204501358169,0r,high
689,St Kilda West,439.6181818181818,436.6594427244582,448.31983805668017,439.38786279683376,405.1835616438356,417.0566037735849,485.53478260869565,506.44274809160305,430.48224043715845,430.48224043715845,430.48224043715845,0r,high
690,St Leonards (Vic.),337.15942028985506,359.3478260869565,309.87179487179486,348.2692307692308,369.07894736842104,411.36206896551727,432.4257425742574,440.59322033898303,414.958904109589,414.958904109589,414.958904109589,0r,high
691,Stanhope (Vic.),188.33333333333334,160.0,160.0,185.0,182.5,175.0,200.0,,184.16666666666663,184.16666666666663,184.16666666666663,0r,low
692,Stawell,197.20338983050848,202.42857142857142,241.27272727272728,245.85365853658536,258.05882352941177,293.125,305.8411214953271,298.52941176470586,291.1788617886179,291.1788617886179,291.1788617886179,0r,high
693,Strath Creek,185.0,,,,,320.0,,,320.0,320.0,320.0,0r,low
694,Strathfieldsaye,373.2692307692308,370.8333333333333,394.2857142857143,397.5,450.0,474.2857142857143,467.85714285714283,524.4117647058823,469.22222222222223,469.22222222222223,469.22222222222223,0r,low
695,Strathmerton,237.66666666666666,197.14285714285714,285.0,255.0,183.75,188.33333333333334,276.42857142857144,267.5,231.07142857142856,231.07142857142856,231.07142857142856,0r,low
696,Strathmore (Vic.),457.16,442.53636363636366,474.09090909090907,496.2708333333333,470.8099173553719,493.2278481012658,574.484126984127,586.917808219178,507.1743119266055,507.1743119266055,507.1743119266055,0r,high
697,Strathmore Heights,381.0,,376.6666666666667,465.0,340.0,412.5,,650.0,398.0,398.0,398.0,0r,low
698,Strathtulloh,470.0,465.0,354.2857142857143,353.0,351.6666666666667,405.0,411.42857142857144,440.0,396.25,396.25,396.25,0r,low
699,Sunderland Bay,261.25,340.0,300.0,405.0,450.0,577.0,422.5,485.0,502.5,502.5,502.5,0r,low
700,Sunset Strip (Vic.),331.6666666666667,280.0,343.75,409.85714285714283,564.1666666666666,532.2222222222222,460.0,660.0,536.7857142857143,536.7857142857143,536.7857142857143,0r,low
701,Sunshine (Vic.),260.0,340.0,220.0,306.6666666666667,285.7142857142857,287.9166666666667,267.5,375.0,284.11764705882354,284.11764705882354,284.11764705882354,0r,low
702,Sunshine North,334.77777777777777,341.7102803738318,369.81159420289856,377.16783216783216,388.6134969325153,381.23783783783784,459.7121212121212,489.6951219512195,399.1120448179272,399.1120448179272,399.1120448179272,0r,high
703,Sunshine West,340.5229357798165,351.33516483516485,366.42790697674417,372.0632911392405,362.45147679324896,374.3309090909091,430.7019230769231,471.4736842105263,382.4866412213741,382.4866412213741,382.4866412213741,0r,high
704,Surf Beach (Vic.),328.3333333333333,364.0,323.3333333333333,395.0,576.6666666666666,778.0,512.5,,639.1666666666666,639.1666666666666,639.1666666666666,0r,low
705,Surrey Hills,456.59797297297297,471.96785714285716,505.6734693877551,473.55516014234877,474.18531468531467,512.2294117647059,566.7808219178082,599.0350877192982,512.2188841201717,512.2188841201717,512.2188841201717,0r,high
706,Sutton Grange,550.0,,,,,,,,,,,0r,
707,Swan Hill,234.85294117647058,235.09375,235.10526315789474,248.25757575757575,254.25531914893617,272.48201438848923,331.008064516129,308.6551724137931,285.20958083832335,285.20958083832335,285.20958083832335,0r,high
708,Swan Reach (Vic.),291.5,284.5,326.6666666666667,396.6666666666667,290.0,350.0,376.6666666666667,305.0,344.0,344.0,344.0,0r,low
709,Sydenham (Vic.),347.1081081081081,358.20512820512823,369.5779220779221,372.36170212765956,369.93939393939394,376.28205128205127,416.43382352941177,457.5842696629214,385.7940446650124,385.7940446650124,385.7940446650124,0r,high
710,Talbot (Vic.),160.0,330.0,,,,330.0,,200.0,330.0,330.0,330.0,0r,low
711,Tallygaroopna,278.3333333333333,,,270.0,350.0,376.6666666666667,455.0,,391.25,391.25,391.25,0r,low
712,Tambo Upper,210.83333333333334,181.66666666666666,,,185.0,180.0,,,182.5,182.5,182.5,0r,low
713,Taminick,380.0,,,,,,,,,,,0r,
714,Tangambalanga,320.0,,276.6666666666667,260.0,320.0,451.25,481.1111111111111,516.6666666666666,432.3076923076923,432.3076923076923,432.3076923076923,0r,low
715,Tarneit,371.1888111888112,375.30940594059405,381.51657458563534,386.9699074074074,382.43220338983053,400.45814977973566,471.2118644067797,527.6575342465753,415.0296242774567,415.0296242774567,415.0296242774567,0r,high
716,Tarra Valley,325.0,,330.0,,,,,,,,,0r,
717,Taylors Hill,422.4878048780488,440.3333333333333,448.57142857142856,416.61538461538464,428.21875,443.55555555555554,510.81081081081084,528.0769230769231,462.7684210526316,462.7684210526316,462.7684210526316,0r,low
718,Taylors Lakes,402.77777777777777,414.42857142857144,411.0810810810811,399.05405405405406,400.0,458.50877192982455,503.375,527.0,459.8167938931298,459.8167938931298,459.8167938931298,0r,high
719,Tecoma,398.46153846153845,347.5,405.4736842105263,398.8888888888889,378.75,433.125,526.6666666666666,542.0,441.6666666666667,441.6666666666667,441.6666666666667,0r,low
720,Teesdale (Vic.),432.0,420.0,416.6666666666667,580.0,495.0,481.25,556.0,557.5,519.5833333333334,519.5833333333334,519.5833333333334,0r,low
721,Templestowe,480.0,435.0,485.0,505.0,560.0,490.0,680.0,635.0,576.6666666666666,576.6666666666666,576.6666666666666,0r,low
722,Templestowe Lower,466.85483870967744,469.05797101449275,496.63380281690144,512.0434782608696,519.1517857142857,538.5833333333334,609.4701986754967,681.6666666666666,542.7605633802817,542.7605633802817,542.7605633802817,0r,high
723,Terang,244.23076923076923,255.3846153846154,238.0952380952381,252.5,291.25,345.8333333333333,326.1111111111111,396.25,335.86206896551727,335.86206896551727,335.86206896551727,0r,low
724,The Basin (Vic.),375.0,348.2142857142857,381.15384615384613,373.84615384615387,377.25,410.88235294117646,455.9375,497.5,416.70454545454544,416.70454545454544,416.70454545454544,0r,low
725,The Gurdies,295.0,210.0,,,290.0,340.0,,,323.3333333333333,323.3333333333333,323.3333333333333,0r,low
726,Thomastown,330.69565217391306,344.31456953642385,349.9717514124294,355.4776119402985,359.0345911949685,370.3137254901961,419.2468085106383,478.12820512820514,375.8943758573389,375.8943758573389,375.8943758573389,0r,high
727,Thomson (Greater Geelong - Vic.),306.27659574468083,310.5,325.97222222222223,337.95454545454544,362.0689655172414,395.2083333333333,426.9148936170213,421.30434782608694,397.8712871287129,397.8712871287129,397.8712871287129,0r,high
728,Thornbury,400.23516237402015,404.9026548672566,411.51625,402.1768292682927,378.0971786833856,407.21970443349755,506.8355263157895,519.3504273504274,428.88840453356585,428.88840453356585,428.88840453356585,0r,high
